"m/z","RT","intensity","traceID","envelopeID"
"659.293823","2348.01","33.196468","0","0"
"659.294556","2374.69","7.282014","0","0"
"659.295044","2379.28","4.149757","0","0"
"659.297424","2357.6","6.27362","0","0"
"659.298767","2288.54","18.378277","0","0"
"659.300598","2382.34","10.833282","0","0"
"659.302612","2287.0","8.232483","0","0"
"659.3078","2371.62","8.040223","0","0"
"659.308594","2285.46","5.107454","0","0"
"659.309998","2329.03","21.267811","0","0"
"659.310547","2293.16","13.162279","0","0"
"659.310974","2297.8","16.381716","0","0"
"659.312134","2299.35","10.657543","0","0"
"659.3125","2296.25","3.767481","0","0"
"659.315674","2351.21","1.22246","0","0"
"659.316223","2322.82","5.154629","0","0"
"659.322327","2335.28","9.605619","0","0"
"659.32312","2336.85","3.344543","0","0"
"659.324097","2327.47","9.767069","0","0"
"659.325745","2332.14","9.16672","0","0"
"659.325989","2308.82","5.419496","0","0"
"659.327209","2316.64","11.227135","0","0"
"659.327209","2333.71","5.533754","0","0"
"659.328247","2315.09","9.465953","0","0"
"659.329224","2318.19","8.051263","0","0"
"659.330139","2291.61","7.140763","0","0"
"659.330688","2311.98","5.123864","0","0"
"659.331299","2319.73","11.811224","0","0"
"659.331421","2322.82","3.547709","0","0"
"659.331421","2324.37","16.144306","0","0"
"659.331604","2325.93","15.669053","0","0"
"659.33197","2294.7","9.417072","0","0"
"659.332092","2290.07","3.047125","0","0"
"659.332886","2287.0","5.212742","0","0"
"659.332947","2368.54","77.870224","3499","3"
"659.333069","2288.54","4.913477","0","0"
"659.333923","2377.75","54.534916","3499","3"
"659.334106","2379.28","61.610027","3499","3"
"659.3349","2344.81","1.269634","0","0"
"659.335022","2376.22","52.573391","3499","3"
"659.335205","2370.08","85.541992","3499","3"
"659.335327","2382.34","43.006111","3499","3"
"659.33551","2380.81","44.203102","3499","3"
"659.335876","2351.21","4.309513","0","0"
"659.336487","2338.42","7.055563","0","0"
"659.336548","2371.62","56.663891","3499","3"
"659.336792","2352.81","4.095482","0","0"
"659.33728","2296.25","5.82074","0","0"
"659.337463","2362.38","51.905548","3499","3"
"659.337524","2363.92","86.278831","3499","3"
"659.337585","2357.6","30.142965","3499","3"
"659.33783","2365.46","94.975418","3499","3"
"659.337952","2313.54","13.191561","0","0"
"659.337952","2360.79","83.168388","3499","3"
"659.338074","2374.69","75.223328","3499","3"
"659.338684","2359.19","48.616234","3499","3"
"659.338806","2356.0","28.994831","3499","3"
"659.338989","2373.15","78.588867","3499","3"
"659.339294","2285.46","4.933441","0","0"
"659.340088","2346.41","2.892962","0","0"
"659.340393","2367.0","108.939827","3499","3"
"659.341736","2354.41","15.280666","3499","3"
"659.34198","2305.65","1.273266","0","0"
"659.34375","2307.23","5.120287","0","0"
"659.344299","2293.16","1.338571","0","0"
"659.349609","2333.71","6.968576","0","0"
"659.349915","2329.03","3.527453","0","0"
"659.350708","2310.4","1.559853","0","0"
"659.352539","2321.27","5.868336","0","0"
"659.356018","2343.2","2.710555","0","0"
"659.35675","2336.85","10.534545","0","0"
"659.357361","2341.6","4.004858","0","0"
"659.357849","2318.19","6.581187","0","0"
"659.358826","2327.47","3.752765","0","0"
"659.360168","2315.09","2.223716","0","0"
"659.361694","2330.57","4.244296","0","0"
"659.362793","2316.64","11.826031","0","0"
"659.365906","2290.07","3.282987","0","0"
"659.367065","2310.4","1.042938","0","0"
"659.368042","2300.92","1.777897","0","0"
"659.368225","2340.01","6.072644","0","0"
"659.368774","2325.93","10.052166","0","0"
"659.370178","2370.08","2.561826","0","0"
"659.371094","2311.98","11.477806","0","0"
"659.371826","2351.21","1.061083","0","0"
"659.372192","2324.37","2.757","0","0"
"659.373047","2382.34","5.712444","0","0"
"659.375977","2380.81","8.049779","0","0"
"659.376404","2307.23","5.663835","0","0"
"659.37677","2352.81","1.9952","0","0"
"659.377991","2304.06","6.970503","0","0"
"659.379456","2344.81","2.158454","0","0"
"659.380127","2305.65","4.498999","0","0"
"659.380127","2319.73","6.083561","0","0"
"659.381042","2338.42","3.970836","0","0"
"659.381287","2302.49","4.789213","0","0"
"659.381348","2308.82","10.3878","0","0"
"659.381531","2346.41","3.82174","0","0"
"659.381836","2293.16","3.926563","0","0"
"659.382996","2294.7","7.531086","0","0"
"659.383789","2313.54","2.177686","0","0"
"659.385376","2371.62","2.923901","0","0"
"659.38562","2376.22","3.319345","0","0"
"659.38623","2359.19","2.20926","0","0"
"659.386353","2299.35","6.007424","0","0"
"659.386414","2329.03","7.262616","0","0"
"659.387634","2315.09","5.006211","0","0"
"659.388062","2321.27","10.108536","0","0"
"659.388794","2374.69","4.734101","0","0"
"659.389282","2291.61","3.682086","0","0"
"659.390259","2367.0","6.952452","0","0"
"659.390442","2348.01","1.059282","0","0"
"659.391479","2290.07","5.626558","0","0"
"659.39325","2310.4","7.64715","0","0"
"659.393494","2377.75","3.451758","0","0"
"659.395935","2318.19","4.200864","0","0"
"659.397888","2327.47","4.886545","0","0"
"659.399597","2363.92","5.70492","0","0"
"659.400269","2354.41","1.32411","0","0"
"659.400452","2352.81","1.871904","0","0"
"659.402161","2362.38","4.02494","0","0"
"659.408325","2373.15","8.410938","0","0"
"659.40863","2297.8","2.009758","0","0"
"659.409607","2356.0","3.254062","0","0"
"659.409973","2300.92","4.019525","0","0"
"659.413269","2305.65","1.273338","0","0"
"659.415955","2304.06","1.676021","0","0"
"659.418884","2360.79","1.483752","0","0"
"659.4198","2357.6","1.262453","0","0"
"659.420532","2341.6","1.287851","0","0"
"659.421997","2325.93","2.660966","0","0"
"659.424316","2315.09","2.775249","0","0"
"659.425598","2333.71","3.074541","0","0"
"659.425659","2316.64","2.365311","0","0"
"659.425903","2368.54","6.588002","0","0"
"659.425903","2371.62","2.563016","0","0"
"659.426147","2365.46","2.194796","0","0"
"659.427124","2359.19","1.420272","0","0"
"659.432251","2332.14","3.917989","0","0"
"659.435852","2340.01","1.160895","0","0"
"659.435913","2291.61","3.239644","0","0"
"659.436157","2329.03","1.556326","0","0"
"659.436768","2338.42","2.408855","0","0"
"659.436951","2356.0","1.273363","0","0"
"659.439941","2377.75","1.255221","0","0"
"659.440918","2336.85","1.335039","0","0"
"659.443115","2304.06","2.51409","0","0"
"659.447327","2379.28","3.830991","0","0"
"659.447693","2380.81","3.664063","0","0"
"659.449524","2305.65","1.273368","0","0"
"659.45105","2297.8","2.00982","0","0"
"659.45105","2357.6","3.152576","0","0"
"659.454163","2368.54","3.664132","0","0"
"659.454651","2319.73","1.429375","0","0"
"659.455017","2359.19","2.209362","0","0"
"659.455811","2371.62","4.396965","0","0"
"659.457764","2287.0","3.286841","0","0"
"659.458313","2360.79","3.147148","0","0"
"659.458679","2352.81","1.625287","0","0"
"659.458679","2354.41","2.780739","0","0"
"659.460876","2316.64","4.435086","0","0"
"659.460999","2346.41","1.269738","0","0"
"659.462158","2373.15","2.19849","0","0"
"659.462219","2325.93","2.365372","0","0"
"659.462402","2344.81","1.523706","0","0"
"659.465332","2377.75","1.255246","0","0"
"659.466736","2363.92","2.198498","0","0"
"659.468079","2348.01","1.589015","0","0"
"659.468628","2329.03","3.631511","0","0"
"659.469788","2300.92","2.670112","0","0"
"659.469788","2332.14","2.613888","0","0"
"659.470032","2333.71","2.787664","0","0"
"659.471252","2336.85","3.337689","0","0"
"659.472717","2356.0","4.810605","0","0"
"659.474548","2351.21","1.861117","0","0"
"659.47583","2346.41","3.061966","0","0"
"659.476379","2359.19","3.936307","0","0"
"659.476929","2379.28","5.108089","0","0"
"659.477966","2343.2","2.252918","0","0"
"659.478088","2380.81","15.35702","0","0"
"659.479065","2371.62","1.097447","0","0"
"659.482483","2313.54","3.016619","0","0"
"659.484192","2360.79","1.483826","0","0"
"659.484985","2294.7","5.021041","0","0"
"659.486328","2305.65","1.414896","0","0"
"659.489014","2354.41","2.648396","0","0"
"659.489197","2304.06","1.564367","0","0"
"659.492371","2341.6","2.579465","0","0"
"659.494019","2287.0","1.095644","0","0"
"659.494934","2340.01","3.328652","0","0"
"659.494995","2365.46","7.321195","0","0"
"659.495728","2335.28","1.110157","0","0"
"659.498474","2363.92","1.758834","0","0"
"659.499695","2296.25","1.639841","0","0"
"659.500671","2291.61","1.298812","0","0"
"659.501587","2325.93","2.9568","0","0"
"659.502991","2349.6","1.258909","0","0"
"659.50647","2304.06","1.39315","0","0"
"659.511719","2357.6","1.570926","0","0"
"659.514282","2368.54","5.122739","0","0"
"659.514282","2382.34","1.970013","0","0"
"659.515137","2315.09","3.341403","0","0"
"659.515381","2374.69","3.646152","0","0"
"659.516846","2362.38","7.317656","0","0"
"659.521606","2376.22","12.607373","0","0"
"659.521667","2370.08","6.953093","0","0"
"659.523315","2379.28","3.831202","0","0"
"659.524292","2324.37","7.497323","0","0"
"659.524597","2367.0","10.25645","0","0"
"659.526855","2377.75","13.494469","0","0"
"659.527405","2373.15","7.686018","0","0"
"659.528137","2363.92","10.013079","0","0"
"659.528381","2380.81","2.19497","0","0"
"659.530457","2291.61","4.20056","0","0"
"659.531799","2365.46","3.664327","0","0"
"659.53186","2356.0","6.225739","0","0"
"659.531982","2330.57","6.603055","0","0"
"659.532043","2360.79","11.696912","0","0"
"659.532288","2349.6","8.70371","0","0"
"659.532532","2300.92","5.872025","0","0"
"659.533142","2316.64","8.275612","0","0"
"659.533325","2299.35","8.997601","0","0"
"659.533325","2308.82","7.377645","0","0"
"659.533386","2322.82","13.215177","0","0"
"659.533508","2371.62","17.186018","0","0"
"659.533569","2343.2","17.500015","0","0"
"659.533691","2351.21","12.326109","0","0"
"659.533813","2325.93","9.221812","0","0"
"659.534241","2321.27","14.343549","0","0"
"659.534973","2344.81","15.110916","0","0"
"659.535706","2357.6","6.595824","0","0"
"659.535828","2352.81","12.077827","0","0"
"659.536316","2348.01","7.013786","0","0"
"659.536438","2346.41","12.003486","0","0"
"659.537354","2297.8","9.342669","0","0"
"659.537598","2335.28","12.193997","0","0"
"659.53772","2285.46","11.90012","0","0"
"659.537781","2336.85","10.921236","0","0"
"659.537842","2318.19","17.151661","3513","6"
"659.538025","2359.19","6.613978","0","0"
"659.538086","2290.07","9.150012","0","0"
"659.538208","2293.16","8.032566","0","0"
"659.538208","2340.01","14.895151","0","0"
"659.540283","2319.73","12.17038","3513","6"
"659.540283","2341.6","12.914223","0","0"
"659.540833","2354.41","5.032155","0","0"
"659.541321","2329.03","33.982517","3513","6"
"659.541809","2287.0","15.894662","0","0"
"659.542542","2288.54","8.805345","0","0"
"659.543091","2333.71","19.555779","0","0"
"659.543396","2294.7","15.490174","0","0"
"659.543396","2338.42","14.809493","0","0"
"659.546997","2332.14","29.721401","0","0"
"659.547241","2324.37","7.199964","3513","6"
"659.547729","2302.49","10.702873","0","0"
"659.548218","2296.25","9.634428","0","0"
"659.548218","2327.47","36.662064","3513","6"
"659.549377","2374.69","9.471176","0","0"
"659.55188","2367.0","1.462129","0","0"
"659.553894","2368.54","20.484365","0","0"
"659.55426","2382.34","12.148812","0","0"
"659.554932","2291.61","7.147417","0","0"
"659.555176","2362.38","15.352423","0","0"
"659.557739","2376.22","13.942983","0","0"
"659.559143","2325.93","20.39934","3513","6"
"659.559631","2330.57","16.983379","0","0"
"659.560364","2305.65","21.36606","3513","6"
"659.560486","2356.0","5.942891","0","0"
"659.561401","2349.6","2.517935","0","0"
"659.561646","2304.06","18.371077","3513","6"
"659.562378","2321.27","11.414185","3513","6"
"659.563049","2299.35","3.330637","0","0"
"659.56311","2288.54","1.556482","0","0"
"659.56311","2319.73","30.795885","3513","6"
"659.563293","2371.62","10.971564","0","0"
"659.563477","2300.92","1.503867","0","0"
"659.563599","2308.82","27.231119","3513","6"
"659.564087","2313.54","61.792973","3513","6"
"659.56427","2318.19","29.398983","3513","6"
"659.564819","2348.01","3.851298","0","0"
"659.565125","2307.23","32.867329","3513","6"
"659.565552","2374.69","4.370121","0","0"
"659.565613","2311.98","47.147728","3513","6"
"659.565674","2310.4","50.581848","3513","6"
"659.565979","2346.41","1.921114","0","0"
"659.566223","2290.07","7.029544","0","0"
"659.566223","2315.09","30.819769","3513","6"
"659.56665","2367.0","12.721424","0","0"
"659.567078","2370.08","22.329643","0","0"
"659.567322","2324.37","26.699785","3513","6"
"659.567627","2336.85","6.530703","0","0"
"659.56781","2365.46","23.408909","0","0"
"659.567871","2379.28","11.621675","0","0"
"659.568176","2316.64","17.427887","3513","6"
"659.568665","2357.6","2.731646","0","0"
"659.570129","2380.81","20.845619","0","0"
"659.570435","2373.15","14.336663","0","0"
"659.570923","2363.92","8.415544","0","0"
"659.571167","2322.82","16.112766","3513","6"
"659.571777","2293.16","6.693999","0","0"
"659.575439","2377.75","9.101254","0","0"
"659.586426","2360.79","6.679533","0","0"
"659.586853","2359.19","11.196716","0","0"
"659.587463","2321.27","5.910378","0","0"
"659.587769","2338.42","1.80141","0","0"
"659.588379","2352.81","1.622534","0","0"
"659.590698","2291.61","1.295275","0","0"
"659.591003","2368.54","1.830436","0","0"
"659.591675","2349.6","1.516598","0","0"
"659.59198","2344.81","3.09852","0","0"
"659.592163","2340.01","3.003823","0","0"
"659.594604","2379.28","2.554276","0","0"
"659.597168","2333.71","6.38751","0","0"
"659.597534","2343.2","1.632712","0","0"
"659.599304","2354.41","3.861534","0","0"
"659.601013","2382.34","2.298497","0","0"
"659.60199","2311.98","7.174905","0","0"
"659.602478","2346.41","7.02432","0","0"
"659.60437","2302.49","4.760262","0","0"
"659.604614","2290.07","5.856043","0","0"
"659.604675","2363.92","4.533871","0","0"
"659.605042","2287.0","2.191475","0","0"
"659.605408","2341.6","7.385346","0","0"
"659.605469","2348.01","2.421137","0","0"
"659.605896","2377.75","3.452292","0","0"
"659.607056","2307.23","5.551252","0","0"
"659.607239","2356.0","3.735668","0","0"
"659.608215","2319.73","8.580947","0","0"
"659.608337","2357.6","5.49864","0","0"
"659.608398","2294.7","7.325475","0","0"
"659.608582","2374.69","2.187848","0","0"
"659.608765","2327.47","6.792144","0","0"
"659.608887","2297.8","6.528696","0","0"
"659.60968","2367.0","4.390208","0","0"
"659.610046","2329.03","11.414545","0","0"
"659.610168","2338.42","4.208803","0","0"
"659.610474","2325.93","2.957052","0","0"
"659.61084","2336.85","4.798771","0","0"
"659.610901","2318.19","4.277741","0","0"
"659.611084","2316.64","12.998338","0","0"
"659.611145","2373.15","8.42124","0","0"
"659.611206","2304.06","3.714636","0","0"
"659.61145","2305.65","10.344275","0","0"
"659.611755","2315.09","13.110876","0","0"
"659.611877","2296.25","10.864903","0","0"
"659.612549","2299.35","4.832891","0","0"
"659.61377","2332.14","15.055624","0","0"
"659.615723","2349.6","2.544899","0","0"
"659.617859","2351.21","7.452555","0","0"
"659.618164","2291.61","3.119604","0","0"
"659.620544","2343.2","1.006857","0","0"
"659.620972","2321.27","9.457194","0","0"
"659.621887","2362.38","8.051196","0","0"
"659.622437","2324.37","8.394134","0","0"
"659.622559","2379.28","6.06653","0","0"
"659.624695","2293.16","6.24798","0","0"
"659.627991","2330.57","5.282859","0","0"
"659.62854","2382.34","5.319485","0","0"
"659.628662","2365.46","1.465842","0","0"
"659.628723","2348.01","2.255009","0","0"
"659.628784","2322.82","6.453018","0","0"
"659.629028","2371.62","2.048552","0","0"
"659.629211","2376.22","6.302391","0","0"
"659.630676","2368.54","8.780532","0","0"
"659.631714","2288.54","10.620126","0","0"
"659.631714","2308.82","1.41542","0","0"
"659.635986","2344.81","2.082677","0","0"
"659.636108","2352.81","3.721964","0","0"
"659.63623","2302.49","3.600037","0","0"
"659.638489","2311.98","1.230013","0","0"
"659.63916","2338.42","1.806926","0","0"
"659.639282","2325.93","1.182845","0","0"
"659.641235","2287.0","4.930945","0","0"
"659.641479","2297.8","6.206312","0","0"
"659.641968","2340.01","3.038748","0","0"
"659.642029","2327.47","1.088512","0","0"
"659.642944","2291.61","1.948433","0","0"
"659.643921","2285.46","1.393294","0","0"
"659.644775","2343.2","1.518474","0","0"
"659.645142","2294.7","4.475247","0","0"
"659.647522","2313.54","1.857726","0","0"
"659.647705","2346.41","1.659981","0","0"
"659.647766","2316.64","1.419423","0","0"
"659.649719","2300.92","5.760077","0","0"
"659.651245","2354.41","5.819918","0","0"
"659.652405","2307.23","7.398299","0","0"
"659.652649","2315.09","2.775738","0","0"
"659.655029","2329.03","3.45968","0","0"
"659.656677","2349.6","1.582713","0","0"
"659.658142","2321.27","1.955712","0","0"
"659.660217","2296.25","3.485101","0","0"
"659.660645","2335.28","8.370687","0","0"
"659.660889","2287.0","2.73949","0","0"
"659.661987","2341.6","4.013036","0","0"
"659.662292","2299.35","5.373704","0","0"
"659.664246","2348.01","1.594694","0","0"
"659.664612","2330.57","2.35848","0","0"
"659.665344","2311.98","4.794945","0","0"
"659.665405","2325.93","4.232576","0","0"
"659.665771","2327.47","1.358848","0","0"
"659.666443","2285.46","6.386066","0","0"
"659.667847","2310.4","1.422347","0","0"
"659.66803","2319.73","1.074018","0","0"
"659.668762","2368.54","103.545166","3500","3"
"659.668945","2313.54","4.230753","0","0"
